category,n_docs,min_cluster_size,is_scaled,umap_n_neighbors,umap_n_components,min_samples,n_topics,outlier_pct,config_name
cs.CL,1363,200,False,15,10,10,0,100.0,cs.CL_mcs200_nn15_nc10_ms10
cs.CL,1363,200,False,30,5,5,0,100.0,cs.CL_mcs200_nn30_nc5_ms5
cs.CL,1363,200,False,30,5,10,0,100.0,cs.CL_mcs200_nn30_nc5_ms10
cs.CL,1363,200,False,30,10,5,0,100.0,cs.CL_mcs200_nn30_nc10_ms5
cs.CL,1363,200,False,30,10,10,0,100.0,cs.CL_mcs200_nn30_nc10_ms10
cs.NE,1668,30,False,10,5,5,22,24.34,cs.NE_mcs30_nn10_nc5_ms5
cs.NE,1668,30,False,10,5,10,22,22.18,cs.NE_mcs30_nn10_nc5_ms10
cs.NE,1668,30,False,10,10,5,24,21.46,cs.NE_mcs30_nn10_nc10_ms5
cs.NE,1668,30,False,10,10,10,19,8.81,cs.NE_mcs30_nn10_nc10_ms10
cs.NE,1668,30,False,15,5,5,21,20.38,cs.NE_mcs30_nn15_nc5_ms5
cs.NE,1668,30,False,15,5,10,21,22.12,cs.NE_mcs30_nn15_nc5_ms10
cs.NE,1668,30,False,15,10,5,23,22.12,cs.NE_mcs30_nn15_nc10_ms5
cs.NE,1668,30,False,15,10,10,22,18.53,cs.NE_mcs30_nn15_nc10_ms10
cs.NE,1668,30,False,30,5,5,27,24.34,cs.NE_mcs30_nn30_nc5_ms5
cs.NE,1668,30,False,30,5,10,26,23.98,cs.NE_mcs30_nn30_nc5_ms10
cs.NE,1668,30,False,30,10,5,25,26.02,cs.NE_mcs30_nn30_nc10_ms5
cs.NE,1668,30,False,30,10,10,26,25.3,cs.NE_mcs30_nn30_nc10_ms10
cs.NE,1668,41,True,10,5,5,11,29.14,cs.NE_mcs41_nn10_nc5_ms5
cs.NE,1668,41,True,10,5,10,12,25.66,cs.NE_mcs41_nn10_nc5_ms10
cs.NE,1668,41,True,10,10,5,12,29.32,cs.NE_mcs41_nn10_nc10_ms5
cs.NE,1668,41,True,10,10,10,7,10.43,cs.NE_mcs41_nn10_nc10_ms10
cs.NE,1668,41,True,15,5,5,13,28.96,cs.NE_mcs41_nn15_nc5_ms5
cs.NE,1668,41,True,15,5,10,12,29.08,cs.NE_mcs41_nn15_nc5_ms10
cs.NE,1668,41,True,15,10,5,13,33.69,cs.NE_mcs41_nn15_nc10_ms5
cs.NE,1668,41,True,15,10,10,13,34.83,cs.NE_mcs41_nn15_nc10_ms10
cs.NE,1668,41,True,30,5,5,7,17.27,cs.NE_mcs41_nn30_nc5_ms5
cs.NE,1668,41,True,30,5,10,6,17.45,cs.NE_mcs41_nn30_nc5_ms10
cs.NE,1668,41,True,30,10,5,5,14.51,cs.NE_mcs41_nn30_nc10_ms5
cs.NE,1668,41,True,30,10,10,5,16.01,cs.NE_mcs41_nn30_nc10_ms10
cs.NE,1668,50,False,10,5,5,8,34.65,cs.NE_mcs50_nn10_nc5_ms5
cs.NE,1668,50,False,10,5,10,9,33.87,cs.NE_mcs50_nn10_nc5_ms10
cs.NE,1668,50,False,10,10,5,7,20.14,cs.NE_mcs50_nn10_nc10_ms5
cs.NE,1668,50,False,10,10,10,5,11.87,cs.NE_mcs50_nn10_nc10_ms10
cs.NE,1668,50,False,15,5,5,8,38.01,cs.NE_mcs50_nn15_nc5_ms5
cs.NE,1668,50,False,15,5,10,6,28.84,cs.NE_mcs50_nn15_nc5_ms10
cs.NE,1668,50,False,15,10,5,8,40.83,cs.NE_mcs50_nn15_nc10_ms5
cs.NE,1668,50,False,15,10,10,6,25.24,cs.NE_mcs50_nn15_nc10_ms10
cs.NE,1668,50,False,30,5,5,4,20.74,cs.NE_mcs50_nn30_nc5_ms5
cs.NE,1668,50,False,30,5,10,4,18.11,cs.NE_mcs50_nn30_nc5_ms10
cs.NE,1668,50,False,30,10,5,3,12.41,cs.NE_mcs50_nn30_nc10_ms5
cs.NE,1668,50,False,30,10,10,3,12.41,cs.NE_mcs50_nn30_nc10_ms10
cs.NE,1668,80,False,10,5,5,7,32.01,cs.NE_mcs80_nn10_nc5_ms5
cs.NE,1668,80,False,10,5,10,7,36.51,cs.NE_mcs80_nn10_nc5_ms10
cs.NE,1668,80,False,10,10,5,5,22.18,cs.NE_mcs80_nn10_nc10_ms5
cs.NE,1668,80,False,10,10,10,3,11.27,cs.NE_mcs80_nn10_nc10_ms10
cs.NE,1668,80,False,15,5,5,4,10.25,cs.NE_mcs80_nn15_nc5_ms5
cs.NE,1668,80,False,15,5,10,4,17.45,cs.NE_mcs80_nn15_nc5_ms10
cs.NE,1668,80,False,15,10,5,4,18.47,cs.NE_mcs80_nn15_nc10_ms5
cs.NE,1668,80,False,15,10,10,4,18.47,cs.NE_mcs80_nn15_nc10_ms10
cs.NE,1668,80,False,30,5,5,3,14.45,cs.NE_mcs80_nn30_nc5_ms5
cs.NE,1668,80,False,30,5,10,3,11.63,cs.NE_mcs80_nn30_nc5_ms10
cs.NE,1668,80,False,30,10,5,3,12.41,cs.NE_mcs80_nn30_nc10_ms5
cs.NE,1668,80,False,30,10,10,3,12.41,cs.NE_mcs80_nn30_nc10_ms10
cs.NE,1668,120,False,10,5,5,4,18.05,cs.NE_mcs120_nn10_nc5_ms5
cs.NE,1668,120,False,10,5,10,3,16.31,cs.NE_mcs120_nn10_nc5_ms10
cs.NE,1668,120,False,10,10,5,4,20.86,cs.NE_mcs120_nn10_nc10_ms5
cs.NE,1668,120,False,10,10,10,3,11.27,cs.NE_mcs120_nn10_nc10_ms10
cs.NE,1668,120,False,15,5,5,4,10.25,cs.NE_mcs120_nn15_nc5_ms5
cs.NE,1668,120,False,15,5,10,4,17.45,cs.NE_mcs120_nn15_nc5_ms10
cs.NE,1668,120,False,15,10,5,4,18.47,cs.NE_mcs120_nn15_nc10_ms5
cs.NE,1668,120,False,15,10,10,3,10.85,cs.NE_mcs120_nn15_nc10_ms10
cs.NE,1668,120,False,30,5,5,3,14.45,cs.NE_mcs120_nn30_nc5_ms5
cs.NE,1668,120,False,30,5,10,3,11.63,cs.NE_mcs120_nn30_nc5_ms10
cs.NE,1668,120,False,30,10,5,3,12.41,cs.NE_mcs120_nn30_nc10_ms5
cs.NE,1668,120,False,30,10,10,3,12.41,cs.NE_mcs120_nn30_nc10_ms10
cs.NE,1668,200,False,10,5,5,3,17.51,cs.NE_mcs200_nn10_nc5_ms5
cs.NE,1668,200,False,10,5,10,3,16.31,cs.NE_mcs200_nn10_nc5_ms10
cs.NE,1668,200,False,10,10,5,3,13.91,cs.NE_mcs200_nn10_nc10_ms5
cs.NE,1668,200,False,10,10,10,3,11.27,cs.NE_mcs200_nn10_nc10_ms10
cs.NE,1668,200,False,15,5,5,3,5.94,cs.NE_mcs200_nn15_nc5_ms5
cs.NE,1668,200,False,15,5,10,3,13.13,cs.NE_mcs200_nn15_nc5_ms10
cs.NE,1668,200,False,15,10,5,3,10.85,cs.NE_mcs200_nn15_nc10_ms5
cs.NE,1668,200,False,15,10,10,3,10.85,cs.NE_mcs200_nn15_nc10_ms10
cs.NE,1668,200,False,30,5,5,3,14.45,cs.NE_mcs200_nn30_nc5_ms5
cs.NE,1668,200,False,30,5,10,3,11.63,cs.NE_mcs200_nn30_nc5_ms10
cs.NE,1668,200,False,30,10,5,3,12.41,cs.NE_mcs200_nn30_nc10_ms5
cs.NE,1668,200,False,30,10,10,3,12.41,cs.NE_mcs200_nn30_nc10_ms10
cs.DC,1826,30,False,10,5,5,19,18.67,cs.DC_mcs30_nn10_nc5_ms5
cs.DC,1826,30,False,10,5,10,19,21.8,cs.DC_mcs30_nn10_nc5_ms10
cs.DC,1826,30,False,10,10,5,18,22.45,cs.DC_mcs30_nn10_nc10_ms5
cs.DC,1826,30,False,10,10,10,19,22.45,cs.DC_mcs30_nn10_nc10_ms10
cs.DC,1826,30,False,15,5,5,20,18.4,cs.DC_mcs30_nn15_nc5_ms5
cs.DC,1826,30,False,15,5,10,19,18.07,cs.DC_mcs30_nn15_nc5_ms10
cs.DC,1826,30,False,15,10,5,19,20.1,cs.DC_mcs30_nn15_nc10_ms5
cs.DC,1826,30,False,15,10,10,19,21.8,cs.DC_mcs30_nn15_nc10_ms10
cs.DC,1826,30,False,30,5,5,20,17.96,cs.DC_mcs30_nn30_nc5_ms5
cs.DC,1826,30,False,30,5,10,20,17.63,cs.DC_mcs30_nn30_nc5_ms10
cs.DC,1826,30,False,30,10,5,22,19.11,cs.DC_mcs30_nn30_nc10_ms5
cs.DC,1826,30,False,30,10,10,20,20.26,cs.DC_mcs30_nn30_nc10_ms10
cs.DC,1826,45,True,10,5,5,12,21.41,cs.DC_mcs45_nn10_nc5_ms5
cs.DC,1826,45,True,10,5,10,12,29.3,cs.DC_mcs45_nn10_nc5_ms10
cs.DC,1826,45,True,10,10,5,12,32.37,cs.DC_mcs45_nn10_nc10_ms5
cs.DC,1826,45,True,10,10,10,13,32.37,cs.DC_mcs45_nn10_nc10_ms10
cs.DC,1826,45,True,15,5,5,13,31.76,cs.DC_mcs45_nn15_nc5_ms5
cs.DC,1826,45,True,15,5,10,13,29.24,cs.DC_mcs45_nn15_nc5_ms10
cs.DC,1826,45,True,15,10,5,13,31.27,cs.DC_mcs45_nn15_nc10_ms5
cs.DC,1826,45,True,15,10,10,12,14.68,cs.DC_mcs45_nn15_nc10_ms10
cs.DC,1826,45,True,30,5,5,13,26.89,cs.DC_mcs45_nn30_nc5_ms5
cs.DC,1826,45,True,30,5,10,12,26.94,cs.DC_mcs45_nn30_nc5_ms10
cs.DC,1826,45,True,30,10,5,13,27.66,cs.DC_mcs45_nn30_nc10_ms5
cs.DC,1826,45,True,30,10,10,13,28.75,cs.DC_mcs45_nn30_nc10_ms10
cs.DC,1826,50,False,10,5,5,12,21.41,cs.DC_mcs50_nn10_nc5_ms5
cs.DC,1826,50,False,10,5,10,12,29.3,cs.DC_mcs50_nn10_nc5_ms10
cs.DC,1826,50,False,10,10,5,12,32.37,cs.DC_mcs50_nn10_nc10_ms5
cs.DC,1826,50,False,10,10,10,12,32.37,cs.DC_mcs50_nn10_nc10_ms10
cs.DC,1826,50,False,15,5,5,12,31.76,cs.DC_mcs50_nn15_nc5_ms5
cs.DC,1826,50,False,15,5,10,12,29.24,cs.DC_mcs50_nn15_nc5_ms10
cs.DC,1826,50,False,15,10,5,11,25.03,cs.DC_mcs50_nn15_nc10_ms5
cs.DC,1826,50,False,15,10,10,10,11.01,cs.DC_mcs50_nn15_nc10_ms10
cs.DC,1826,50,False,30,5,5,12,29.57,cs.DC_mcs50_nn30_nc5_ms5
cs.DC,1826,50,False,30,5,10,11,29.63,cs.DC_mcs50_nn30_nc5_ms10
cs.DC,1826,50,False,30,10,5,12,27.66,cs.DC_mcs50_nn30_nc10_ms5
cs.DC,1826,50,False,30,10,10,12,28.75,cs.DC_mcs50_nn30_nc10_ms10
cs.DC,1826,80,False,10,5,5,9,20.04,cs.DC_mcs80_nn10_nc5_ms5
cs.DC,1826,80,False,10,5,10,8,18.51,cs.DC_mcs80_nn10_nc5_ms10
cs.DC,1826,80,False,10,10,5,7,20.87,cs.DC_mcs80_nn10_nc10_ms5
cs.DC,1826,80,False,10,10,10,7,20.87,cs.DC_mcs80_nn10_nc10_ms10
cs.DC,1826,80,False,15,5,5,8,27.82,cs.DC_mcs80_nn15_nc5_ms5
cs.DC,1826,80,False,15,5,10,8,26.23,cs.DC_mcs80_nn15_nc5_ms10
cs.DC,1826,80,False,15,10,5,5,9.31,cs.DC_mcs80_nn15_nc10_ms5
cs.DC,1826,80,False,15,10,10,5,11.56,cs.DC_mcs80_nn15_nc10_ms10
cs.DC,1826,80,False,30,5,5,7,23.77,cs.DC_mcs80_nn30_nc5_ms5
cs.DC,1826,80,False,30,5,10,6,10.57,cs.DC_mcs80_nn30_nc5_ms10
cs.DC,1826,80,False,30,10,5,8,25.96,cs.DC_mcs80_nn30_nc10_ms5
cs.DC,1826,80,False,30,10,10,7,13.03,cs.DC_mcs80_nn30_nc10_ms10
cs.DC,1826,120,False,10,5,5,6,21.19,cs.DC_mcs120_nn10_nc5_ms5
cs.DC,1826,120,False,10,5,10,5,19.66,cs.DC_mcs120_nn10_nc5_ms10
cs.DC,1826,120,False,10,10,5,5,18.35,cs.DC_mcs120_nn10_nc10_ms5
cs.DC,1826,120,False,10,10,10,5,16.92,cs.DC_mcs120_nn10_nc10_ms10
cs.DC,1826,120,False,15,5,5,5,24.21,cs.DC_mcs120_nn15_nc5_ms5
cs.DC,1826,120,False,15,5,10,6,26.07,cs.DC_mcs120_nn15_nc5_ms10
cs.DC,1826,120,False,15,10,5,5,9.31,cs.DC_mcs120_nn15_nc10_ms5
cs.DC,1826,120,False,15,10,10,5,11.56,cs.DC_mcs120_nn15_nc10_ms10
cs.DC,1826,120,False,30,5,5,6,11.23,cs.DC_mcs120_nn30_nc5_ms5
cs.DC,1826,120,False,30,5,10,6,10.57,cs.DC_mcs120_nn30_nc5_ms10
cs.DC,1826,120,False,30,10,5,6,11.56,cs.DC_mcs120_nn30_nc10_ms5
cs.DC,1826,120,False,30,10,10,6,11.61,cs.DC_mcs120_nn30_nc10_ms10
cs.DC,1826,200,False,10,5,5,3,17.09,cs.DC_mcs200_nn10_nc5_ms5
cs.DC,1826,200,False,10,5,10,3,21.47,cs.DC_mcs200_nn10_nc5_ms10
cs.DC,1826,200,False,10,10,5,3,25.9,cs.DC_mcs200_nn10_nc10_ms5
cs.DC,1826,200,False,10,10,10,3,20.97,cs.DC_mcs200_nn10_nc10_ms10
cs.DC,1826,200,False,15,5,5,3,12.71,cs.DC_mcs200_nn15_nc5_ms5
cs.DC,1826,200,False,15,5,10,3,17.58,cs.DC_mcs200_nn15_nc5_ms10
cs.DC,1826,200,False,15,10,5,3,3.5,cs.DC_mcs200_nn15_nc10_ms5
cs.DC,1826,200,False,15,10,10,3,13.69,cs.DC_mcs200_nn15_nc10_ms10
cs.DC,1826,200,False,30,5,5,2,10.24,cs.DC_mcs200_nn30_nc5_ms5
cs.DC,1826,200,False,30,5,10,5,18.46,cs.DC_mcs200_nn30_nc5_ms10
cs.DC,1826,200,False,30,10,5,4,26.73,cs.DC_mcs200_nn30_nc10_ms5
cs.DC,1826,200,False,30,10,10,4,26.78,cs.DC_mcs200_nn30_nc10_ms10
cs.CR,1517,30,False,10,5,5,16,25.51,cs.CR_mcs30_nn10_nc5_ms5
cs.CR,1517,30,False,10,5,10,16,26.3,cs.CR_mcs30_nn10_nc5_ms10
cs.CR,1517,30,False,10,10,5,13,16.28,cs.CR_mcs30_nn10_nc10_ms5
cs.CR,1517,30,False,10,10,10,13,16.74,cs.CR_mcs30_nn10_nc10_ms10
cs.CR,1517,30,False,15,5,5,14,15.69,cs.CR_mcs30_nn15_nc5_ms5
cs.CR,1517,30,False,15,5,10,14,17.93,cs.CR_mcs30_nn15_nc5_ms10
cs.CR,1517,30,False,15,10,5,14,22.35,cs.CR_mcs30_nn15_nc10_ms5
cs.CR,1517,30,False,15,10,10,15,22.94,cs.CR_mcs30_nn15_nc10_ms10
cs.CR,1517,30,False,30,5,5,17,19.58,cs.CR_mcs30_nn30_nc5_ms5
cs.CR,1517,30,False,30,5,10,14,15.49,cs.CR_mcs30_nn30_nc5_ms10
cs.CR,1517,30,False,30,10,5,17,18.0,cs.CR_mcs30_nn30_nc10_ms5
cs.CR,1517,30,False,30,10,10,17,21.42,cs.CR_mcs30_nn30_nc10_ms10
cs.CR,1517,37,True,10,5,5,13,28.41,cs.CR_mcs37_nn10_nc5_ms5
cs.CR,1517,37,True,10,5,10,12,21.62,cs.CR_mcs37_nn10_nc5_ms10
cs.CR,1517,37,True,10,10,5,12,16.28,cs.CR_mcs37_nn10_nc10_ms5
cs.CR,1517,37,True,10,10,10,12,16.74,cs.CR_mcs37_nn10_nc10_ms10
cs.CR,1517,37,True,15,5,5,13,17.86,cs.CR_mcs37_nn15_nc5_ms5
cs.CR,1517,37,True,15,5,10,13,20.11,cs.CR_mcs37_nn15_nc5_ms10
cs.CR,1517,37,True,15,10,5,14,22.35,cs.CR_mcs37_nn15_nc10_ms5
cs.CR,1517,37,True,15,10,10,13,21.03,cs.CR_mcs37_nn15_nc10_ms10
cs.CR,1517,37,True,30,5,5,14,15.69,cs.CR_mcs37_nn30_nc5_ms5
cs.CR,1517,37,True,30,5,10,11,5.27,cs.CR_mcs37_nn30_nc5_ms10
cs.CR,1517,37,True,30,10,5,15,20.11,cs.CR_mcs37_nn30_nc10_ms5
cs.CR,1517,37,True,30,10,10,12,6.13,cs.CR_mcs37_nn30_nc10_ms10
cs.CR,1517,50,False,10,5,5,10,23.53,cs.CR_mcs50_nn10_nc5_ms5
cs.CR,1517,50,False,10,5,10,10,23.53,cs.CR_mcs50_nn10_nc5_ms10
cs.CR,1517,50,False,10,10,5,10,19.45,cs.CR_mcs50_nn10_nc10_ms5
cs.CR,1517,50,False,10,10,10,10,19.45,cs.CR_mcs50_nn10_nc10_ms10
cs.CR,1517,50,False,15,5,5,11,19.38,cs.CR_mcs50_nn15_nc5_ms5
cs.CR,1517,50,False,15,5,10,11,21.09,cs.CR_mcs50_nn15_nc5_ms10
cs.CR,1517,50,False,15,10,5,12,23.99,cs.CR_mcs50_nn15_nc10_ms5
cs.CR,1517,50,False,15,10,10,12,23.93,cs.CR_mcs50_nn15_nc10_ms10
cs.CR,1517,50,False,30,5,5,9,8.44,cs.CR_mcs50_nn30_nc5_ms5
cs.CR,1517,50,False,30,5,10,9,8.44,cs.CR_mcs50_nn30_nc5_ms10
cs.CR,1517,50,False,30,10,5,11,19.05,cs.CR_mcs50_nn30_nc10_ms5
cs.CR,1517,50,False,30,10,10,10,16.61,cs.CR_mcs50_nn30_nc10_ms10
cs.CR,1517,80,False,10,5,5,6,32.76,cs.CR_mcs80_nn10_nc5_ms5
cs.CR,1517,80,False,10,5,10,6,36.72,cs.CR_mcs80_nn10_nc5_ms10
cs.CR,1517,80,False,10,10,5,7,28.28,cs.CR_mcs80_nn10_nc10_ms5
cs.CR,1517,80,False,10,10,10,7,28.28,cs.CR_mcs80_nn10_nc10_ms10
cs.CR,1517,80,False,15,5,5,8,23.27,cs.CR_mcs80_nn15_nc5_ms5
cs.CR,1517,80,False,15,5,10,8,26.24,cs.CR_mcs80_nn15_nc5_ms10
cs.CR,1517,80,False,15,10,5,5,8.31,cs.CR_mcs80_nn15_nc10_ms5
cs.CR,1517,80,False,15,10,10,5,8.31,cs.CR_mcs80_nn15_nc10_ms10
cs.CR,1517,80,False,30,5,5,7,26.96,cs.CR_mcs80_nn30_nc5_ms5
cs.CR,1517,80,False,30,5,10,7,25.05,cs.CR_mcs80_nn30_nc5_ms10
cs.CR,1517,80,False,30,10,5,7,26.9,cs.CR_mcs80_nn30_nc10_ms5
cs.CR,1517,80,False,30,10,10,7,25.58,cs.CR_mcs80_nn30_nc10_ms10
cs.CR,1517,120,False,10,5,5,3,16.68,cs.CR_mcs120_nn10_nc5_ms5
cs.CR,1517,120,False,10,5,10,3,19.31,cs.CR_mcs120_nn10_nc5_ms10
cs.CR,1517,120,False,10,10,5,4,30.52,cs.CR_mcs120_nn10_nc10_ms5
cs.CR,1517,120,False,10,10,10,4,29.33,cs.CR_mcs120_nn10_nc10_ms10
cs.CR,1517,120,False,15,5,5,5,21.16,cs.CR_mcs120_nn15_nc5_ms5
cs.CR,1517,120,False,15,5,10,4,15.69,cs.CR_mcs120_nn15_nc5_ms10
cs.CR,1517,120,False,15,10,5,4,13.91,cs.CR_mcs120_nn15_nc10_ms5
cs.CR,1517,120,False,15,10,10,4,13.91,cs.CR_mcs120_nn15_nc10_ms10
cs.CR,1517,120,False,30,5,5,4,6.13,cs.CR_mcs120_nn30_nc5_ms5
cs.CR,1517,120,False,30,5,10,4,6.13,cs.CR_mcs120_nn30_nc5_ms10
cs.CR,1517,120,False,30,10,5,3,7.19,cs.CR_mcs120_nn30_nc10_ms5
cs.CR,1517,120,False,30,10,10,3,7.19,cs.CR_mcs120_nn30_nc10_ms10
cs.CR,1517,200,False,10,5,5,2,12.39,cs.CR_mcs200_nn10_nc5_ms5
cs.CR,1517,200,False,10,5,10,2,16.28,cs.CR_mcs200_nn10_nc5_ms10
cs.CR,1517,200,False,10,10,5,2,19.31,cs.CR_mcs200_nn10_nc10_ms5
cs.CR,1517,200,False,10,10,10,2,18.13,cs.CR_mcs200_nn10_nc10_ms10
cs.CR,1517,200,False,15,5,5,2,0.86,cs.CR_mcs200_nn15_nc5_ms5
cs.CR,1517,200,False,15,5,10,2,14.63,cs.CR_mcs200_nn15_nc5_ms10
cs.CR,1517,200,False,15,10,5,2,9.95,cs.CR_mcs200_nn15_nc10_ms5
cs.CR,1517,200,False,15,10,10,2,9.95,cs.CR_mcs200_nn15_nc10_ms10
cs.CR,1517,200,False,30,5,5,3,6.13,cs.CR_mcs200_nn30_nc5_ms5
cs.CR,1517,200,False,30,5,10,3,6.13,cs.CR_mcs200_nn30_nc5_ms10
cs.CR,1517,200,False,30,10,5,3,7.19,cs.CR_mcs200_nn30_nc10_ms5
cs.CR,1517,200,False,30,10,10,3,7.19,cs.CR_mcs200_nn30_nc10_ms10
cs.AI,2060,30,False,10,5,5,29,17.33,cs.AI_mcs30_nn10_nc5_ms5
cs.AI,2060,30,False,10,5,10,27,12.28,cs.AI_mcs30_nn10_nc5_ms10
cs.AI,2060,30,False,10,10,5,27,14.56,cs.AI_mcs30_nn10_nc10_ms5
cs.AI,2060,30,False,10,10,10,27,15.24,cs.AI_mcs30_nn10_nc10_ms10
cs.AI,2060,30,False,15,5,5,30,14.85,cs.AI_mcs30_nn15_nc5_ms5
cs.AI,2060,30,False,15,5,10,31,13.45,cs.AI_mcs30_nn15_nc5_ms10
cs.AI,2060,30,False,15,10,5,31,12.86,cs.AI_mcs30_nn15_nc10_ms5
cs.AI,2060,30,False,15,10,10,27,11.31,cs.AI_mcs30_nn15_nc10_ms10
cs.AI,2060,30,False,30,5,5,29,24.85,cs.AI_mcs30_nn30_nc5_ms5
cs.AI,2060,30,False,30,5,10,29,25.15,cs.AI_mcs30_nn30_nc5_ms10
cs.AI,2060,30,False,30,10,5,28,21.99,cs.AI_mcs30_nn30_nc10_ms5
cs.AI,2060,30,False,30,10,10,26,18.11,cs.AI_mcs30_nn30_nc10_ms10
cs.AI,2060,50,False,10,5,5,17,19.03,cs.AI_mcs50_nn10_nc5_ms5
cs.AI,2060,50,False,10,5,10,17,19.03,cs.AI_mcs50_nn10_nc5_ms10
cs.AI,2060,50,False,10,10,5,17,23.54,cs.AI_mcs50_nn10_nc10_ms5
cs.AI,2060,50,False,10,10,10,15,14.22,cs.AI_mcs50_nn10_nc10_ms10
cs.AI,2060,50,False,15,5,5,17,22.09,cs.AI_mcs50_nn15_nc5_ms5
cs.AI,2060,50,False,15,5,10,17,21.17,cs.AI_mcs50_nn15_nc5_ms10
cs.AI,2060,50,False,15,10,5,18,17.04,cs.AI_mcs50_nn15_nc10_ms5
cs.AI,2060,50,False,15,10,10,18,17.04,cs.AI_mcs50_nn15_nc10_ms10
cs.AI,2060,50,False,30,5,5,14,36.7,cs.AI_mcs50_nn30_nc5_ms5
cs.AI,2060,50,False,30,5,10,12,26.12,cs.AI_mcs50_nn30_nc5_ms10
cs.AI,2060,50,False,30,10,5,16,34.03,cs.AI_mcs50_nn30_nc10_ms5
cs.AI,2060,50,False,30,10,10,15,31.26,cs.AI_mcs50_nn30_nc10_ms10
cs.AI,2060,51,True,10,5,5,17,19.03,cs.AI_mcs51_nn10_nc5_ms5
cs.AI,2060,51,True,10,5,10,17,19.03,cs.AI_mcs51_nn10_nc5_ms10
cs.AI,2060,51,True,10,10,5,17,23.54,cs.AI_mcs51_nn10_nc10_ms5
cs.AI,2060,51,True,10,10,10,15,14.22,cs.AI_mcs51_nn10_nc10_ms10
cs.AI,2060,51,True,15,5,5,17,22.09,cs.AI_mcs51_nn15_nc5_ms5
cs.AI,2060,51,True,15,5,10,17,21.17,cs.AI_mcs51_nn15_nc5_ms10
cs.AI,2060,51,True,15,10,5,18,17.04,cs.AI_mcs51_nn15_nc10_ms5
cs.AI,2060,51,True,15,10,10,18,17.04,cs.AI_mcs51_nn15_nc10_ms10
cs.AI,2060,51,True,30,5,5,14,36.7,cs.AI_mcs51_nn30_nc5_ms5
cs.AI,2060,51,True,30,5,10,12,26.12,cs.AI_mcs51_nn30_nc5_ms10
cs.AI,2060,51,True,30,10,5,15,36.46,cs.AI_mcs51_nn30_nc10_ms5
cs.AI,2060,51,True,30,10,10,14,33.69,cs.AI_mcs51_nn30_nc10_ms10
cs.AI,2060,80,False,10,5,5,10,16.02,cs.AI_mcs80_nn10_nc5_ms5
cs.AI,2060,80,False,10,5,10,10,16.02,cs.AI_mcs80_nn10_nc5_ms10
cs.AI,2060,80,False,10,10,5,11,22.09,cs.AI_mcs80_nn10_nc10_ms5
cs.AI,2060,80,False,10,10,10,10,26.65,cs.AI_mcs80_nn10_nc10_ms10
cs.AI,2060,80,False,15,5,5,8,25.1,cs.AI_mcs80_nn15_nc5_ms5
cs.AI,2060,80,False,15,5,10,8,23.4,cs.AI_mcs80_nn15_nc5_ms10
cs.AI,2060,80,False,15,10,5,9,32.14,cs.AI_mcs80_nn15_nc10_ms5
cs.AI,2060,80,False,15,10,10,9,32.14,cs.AI_mcs80_nn15_nc10_ms10
cs.AI,2060,80,False,30,5,5,5,15.0,cs.AI_mcs80_nn30_nc5_ms5
cs.AI,2060,80,False,30,5,10,5,15.0,cs.AI_mcs80_nn30_nc5_ms10
cs.AI,2060,80,False,30,10,5,7,40.1,cs.AI_mcs80_nn30_nc10_ms5
cs.AI,2060,80,False,30,10,10,7,43.16,cs.AI_mcs80_nn30_nc10_ms10
cs.AI,2060,120,False,10,5,5,6,33.79,cs.AI_mcs120_nn10_nc5_ms5
cs.AI,2060,120,False,10,5,10,6,33.79,cs.AI_mcs120_nn10_nc5_ms10
cs.AI,2060,120,False,10,10,5,5,36.12,cs.AI_mcs120_nn10_nc10_ms5
cs.AI,2060,120,False,10,10,10,4,53.69,cs.AI_mcs120_nn10_nc10_ms10
cs.AI,2060,120,False,15,5,5,4,21.6,cs.AI_mcs120_nn15_nc5_ms5
cs.AI,2060,120,False,15,5,10,4,23.25,cs.AI_mcs120_nn15_nc5_ms10
cs.AI,2060,120,False,15,10,5,4,22.14,cs.AI_mcs120_nn15_nc10_ms5
cs.AI,2060,120,False,15,10,10,4,22.14,cs.AI_mcs120_nn15_nc10_ms10
cs.AI,2060,120,False,30,5,5,2,19.9,cs.AI_mcs120_nn30_nc5_ms5
cs.AI,2060,120,False,30,5,10,2,19.9,cs.AI_mcs120_nn30_nc5_ms10
cs.AI,2060,120,False,30,10,5,3,44.08,cs.AI_mcs120_nn30_nc10_ms5
cs.AI,2060,120,False,30,10,10,3,44.56,cs.AI_mcs120_nn30_nc10_ms10
cs.AI,2060,200,False,10,5,5,0,100.0,cs.AI_mcs200_nn10_nc5_ms5
cs.AI,2060,200,False,10,5,10,0,100.0,cs.AI_mcs200_nn10_nc5_ms10
cs.AI,2060,200,False,10,10,5,3,31.75,cs.AI_mcs200_nn10_nc10_ms5
cs.AI,2060,200,False,10,10,10,2,44.03,cs.AI_mcs200_nn10_nc10_ms10
cs.AI,2060,200,False,15,5,5,2,36.36,cs.AI_mcs200_nn15_nc5_ms5
cs.AI,2060,200,False,15,5,10,2,38.01,cs.AI_mcs200_nn15_nc5_ms10
cs.AI,2060,200,False,15,10,5,2,28.16,cs.AI_mcs200_nn15_nc10_ms5
cs.AI,2060,200,False,15,10,10,2,28.16,cs.AI_mcs200_nn15_nc10_ms10
cs.AI,2060,200,False,30,5,5,2,19.9,cs.AI_mcs200_nn30_nc5_ms5
